latitude,longitude,hour,minute
40.727589,-74.005432,11,7
40.746437,-73.977585,11,8
40.736439,-73.978989,11,5
40.730701,-74.001701,11,5
40.778461,-73.974426,11,7
40.765121,-73.980583,10,59
40.803413,-73.9524,10,58
40.743431,-73.991814,11,15
40.745071,-73.991104,11,3
40.741367,-73.988914,6,23
40.769592,-73.962784,11,13
40.712173,-74.009972,10,52
40.739979,-73.995255,11,3
40.762436,-73.977196,10,20
40.752018,-74.001251,10,26
40.693432,-73.996475,10,6
40.733238,-74.006432,10,25
40.734806,-73.9907,10,25
40.802246,-73.945358,10,24
0,0,10,12
40.777351,-73.98288,10,12
40.758217,-73.964508,10,28
40.738056,-73.996346,10,21
40.7691,-73.981415,10,2
40.767307,-73.95417,11,2
40.792835,-73.966972,11,6
40.812981,-73.937607,11,8
40.712929,-74.009789,11,0
40.774067,-73.87291,12,35
40.743332,-73.992157,10,50
40.724846,-73.987381,10,55
40.741699,-73.993942,11,11
40.779026,-73.947975,11,4
40.712345,-74.010162,11,6
40.765476,-73.965759,11,3
40.736526,-73.981979,11,9
40.785374,-73.98037,11,6
40.754753,-73.991768,11,8
40.732197,-73.996445,11,6
40.769478,-73.954803,11,12
40.781216,-73.979675,10,52
40.774124,-73.872948,10,43
40.779289,-73.955994,10,53
40.762806,-73.974335,10,53
40.752544,-73.975594,10,24
40.735249,-73.982346,10,25
40.735199,-73.982803,10,28
40.757359,-73.985291,10,22
40.754002,-73.971474,10,29
40.754047,-73.987823,4,43
40.72757,-74.001228,4,25
40.758347,-73.968399,4,32
40.730427,-73.992424,4,29
40.767738,-73.964165,4,45
40.772728,-73.946411,10,18
40.764248,-73.992126,10,28
40.769081,-73.955154,10,28
40.745342,-74.005875,10,29
40.793564,-73.972717,10,12
40.788513,-73.970642,10,25
40.73114,-73.991669,10,27
40.761299,-73.964149,10,24
40.743206,-73.992584,10,27
40.798977,-73.970741,10,25
40.75552,-73.994949,10,21
40.743649,-73.920532,10,19
40.75663,-73.990845,10,29
40.759899,-73.966484,10,25
40.743271,-73.973,10,31
40.758022,-73.973839,10,14
40.722137,-73.997154,10,31
40.741516,-73.994514,10,30
40.74649,-73.97953,10,19
40.77631,-73.975945,10,29
40.740898,-74.005074,4,41
40.714176,-73.956444,4,12
40.7812,-73.952049,4,40
40.73793,-73.996368,4,32
40.729809,-74.00489,4,32
40.75452,-73.988075,4,32
40.719948,-73.993317,4,34
40.716721,-73.958855,4,44
40.75695,-73.998528,10,25
40.759056,-73.992088,10,5
40.749149,-73.970627,10,23
40.744469,-73.98513,10,28
40.769604,-73.963425,10,21
40.76033,-74.002861,10,13
40.731014,-74.00663,10,21
40.764423,-73.963326,10,23
40.742767,-73.979553,10,25
40.723309,-73.982452,10,26
40.650089,-73.804657,10,5
40.723381,-73.982697,10,22
40.746571,-73.978477,10,13
40.781231,-73.979691,10,27
40.772728,-73.946457,10,23
40.756737,-73.983269,10,21
40.728298,-74.011086,11,13
40.73864,-73.987709,11,8
40.722507,-74.003731,11,5
40.782997,-73.971054,11,3
40.751766,-73.973885,11,22
40.756454,-73.991547,10,50
40.774303,-73.954346,11,0
40.762501,-73.99015,11,12
40.769932,-73.951561,11,12
40.746208,-73.990463,11,2
40.779564,-73.973747,11,10
40.795429,-73.973068,11,17
40.722054,-74.009789,10,58
40.768127,-73.965965,11,8
40.750195,-73.991493,11,12
40.750179,-73.99144,11,5
40.756409,-73.997795,10,30
40.730007,-73.977928,10,22
40.775826,-73.956001,10,29
40.756607,-73.990822,10,26
40.765339,-73.987686,10,31
40.775333,-73.982635,10,28
40.753597,-73.907463,10,30
40.768082,-73.966118,10,23
0,0,4,58
40.736599,-73.981934,10,28
40.720963,-73.961708,10,18
40.763981,-73.981422,10,22
40.726372,-73.998329,10,25
40.795647,-73.971191,10,25
40.760612,-73.99498,10,25
40.728653,-74.005142,10,28
40.740677,-73.990601,10,33
40.771076,-73.947578,10,27
40.744621,-73.984673,10,14
40.721348,-73.989189,10,30
40.723164,-74.00779,10,26
0,0,10,35
40.79174,-73.965073,10,27
40.750443,-73.986244,10,37
40.745975,-73.997917,10,28
40.767658,-73.982651,10,32
40.774422,-73.977333,10,34
40.748577,-73.988739,10,27
40.769444,-73.98468,10,19
40.789448,-73.976074,10,37
40.768013,-73.96225,10,41
40.728363,-73.990952,10,29
40.782295,-73.981499,10,57
40.778187,-73.95842,11,1
40.755562,-73.991089,11,4
40.716366,-74.014786,10,58
40.723011,-73.998863,11,3
40.737827,-74.002022,10,59
40.778728,-73.956017,11,8
40.786526,-73.977966,10,55
40.762352,-73.97905,11,8
40.767731,-73.953552,11,11
40.782784,-73.974251,10,59
40.752476,-73.993332,11,8
40.641548,-73.786369,10,43
40.774105,-73.872932,11,0
40.774044,-73.872948,10,53
40.775242,-73.988945,10,57
40.769646,-73.863144,10,54
40.769817,-73.954697,11,0
40.717533,-73.985596,11,3
40.771843,-73.953003,11,7
40.747997,-73.989189,10,22
40.745705,-73.987801,10,17
40.762524,-73.979118,10,11
40.756817,-73.991531,10,25
40.757397,-73.976242,10,19
40.777336,-73.954926,10,22
40.748871,-73.976265,10,20
0,0,10,16
40.767651,-73.962372,10,16
40.743393,-73.992462,10,26
40.772598,-73.982246,10,20
40.757061,-73.98526,10,21
40.755913,-73.975502,10,23
40.755913,-73.968246,10,22
40.777721,-73.979103,10,21
40.773064,-73.885284,10,16
40.773796,-73.871086,10,15
0,0,10,14
40.736713,-73.981689,10,20
40.723343,-73.985512,10,20
40.760616,-73.998886,10,20
40.756706,-73.992821,10,25
40.737251,-73.996574,10,27
40.777431,-73.948952,10,12
40.718246,-74.002693,10,19
40.788689,-73.955208,10,19
40.828453,-73.949074,10,18
40.78233,-73.980858,10,25
40.760738,-73.976669,10,21
40.765797,-73.913391,10,12
40.685249,-73.978401,10,3
40.746876,-73.977165,10,15
40.740303,-73.980766,10,22
40.764221,-73.958725,10,25
40.779045,-73.958374,10,30
40.743816,-73.992256,10,25
40.771301,-73.922951,10,18
40.645298,-73.776604,10,6
40.735085,-73.989021,10,18
40.784168,-73.952553,10,18
40.781872,-73.975616,10,22
40.724918,-73.992165,10,29
40.744926,-73.991623,10,28
40.767487,-73.983742,10,27
40.748791,-73.994858,10,15
40.750996,-73.980766,18,1
40.767399,-73.984245,10,25
40.716026,-74.007301,10,22
40.762905,-73.965622,10,33
40.717533,-74.001411,10,29
40.738934,-73.991486,10,21
40.734772,-73.999237,10,26
40.798897,-73.936157,10,29
40.761127,-73.969002,10,28
40.747402,-74.003532,10,22
40.761959,-73.975479,10,20
40.756645,-73.997528,10,21
40.776405,-73.946899,10,24
40.759258,-73.994499,10,25
40.764282,-73.982697,10,22
40.743778,-73.977036,10,26
40.785816,-73.976318,10,29
40.756336,-73.972237,10,24
40.753944,-73.966278,10,26
40.774731,-73.963341,10,27
40.786736,-73.972466,10,24
40.752876,-73.972862,10,16
40.756432,-73.973869,10,0
40.777306,-73.982422,10,21
40.770275,-73.954216,10,28
40.786743,-73.945282,10,28
40.771442,-73.953377,10,25
40.730862,-73.989212,10,26
40.788872,-73.970642,10,32
40.727627,-73.982384,10,30
40.757107,-73.972069,10,21
40.738171,-73.98085,10,23
40.745953,-73.97802,10,32
40.655216,-74.105057,10,29
40.641857,-73.783333,9,59
40.766998,-73.986397,10,26
40.727085,-73.853409,10,26
40.764011,-73.915123,10,13
40.756458,-73.990623,10,20
40.755821,-73.975281,10,23
40.732269,-74.007736,10,29
40.772541,-73.982063,10,27
40.723946,-73.992188,10,27
40.731426,-73.982384,10,27
40.764126,-73.982826,10,33
40.77718,-73.957382,10,29
40.70557,-74.008247,10,25
40.693192,-73.996674,10,27
40.778728,-73.956528,10,32
40.721966,-73.997177,10,33
40.641514,-73.788307,10,2
40.672958,-73.999039,10,7
40.770741,-73.962654,10,33
40.735371,-74.006813,10,32
40.776299,-73.947105,10,26
40.742344,-74.000641,10,34
0,0,10,24
40.736004,-73.985313,10,22
40.764809,-73.981171,10,27
40.800171,-73.968185,10,24
40.749271,-73.979324,10,28
40.785679,-73.942833,10,20
40.734097,-74.00238,10,13
40.778641,-73.947884,10,19
40.756355,-73.990692,10,21
40.761494,-73.964645,10,21
40.784966,-73.978935,10,28
40.746498,-73.971596,10,27
40.760979,-73.987335,10,28
40.746609,-73.979759,10,31
40.661404,-73.961105,10,5
40.772629,-73.964958,10,30
40.719501,-73.999763,10,25
40.704056,-74.009125,10,24
40.7561,-73.989014,10,32
40.734051,-73.999336,10,33
40.733406,-74.006348,10,30
40.738773,-74.007645,10,31
40.756481,-73.997688,10,26
40.761753,-73.9786,10,32
40.749634,-73.979446,10,33
40.743328,-73.996239,10,37
40.760544,-73.991386,10,24
40.773766,-73.963905,10,25
40.743385,-73.92263,10,22
40.712955,-74.004272,10,26
40.670185,-73.988754,10,10
40.781708,-73.980957,10,15
40.715797,-74.003036,10,24
40.719368,-73.990135,10,35
40.773743,-73.872795,10,15
40.749092,-73.977928,10,20
40.777264,-73.978867,10,34
40.763142,-73.928658,10,21
40.732086,-73.982208,10,39
40.773113,-73.950447,10,19
40.745686,-73.989365,10,32
40.767342,-73.953606,10,33
40.743149,-73.986069,10,34
40.721191,-73.993584,10,26
40.755604,-73.972862,10,15
40.781666,-73.958145,10,25
40.77203,-73.952332,10,34
40.758411,-73.992561,10,32
40.727516,-74.000847,10,24
40.641415,-73.786217,10,25
40.757488,-73.966721,10,24
40.749668,-73.973419,10,22
40.724777,-73.994011,10,24
40.677536,-73.982872,10,14
40.749294,-73.973198,10,23
40.783073,-73.971138,10,30
40.781216,-73.954208,10,21
40.797089,-73.937668,10,24
40.770245,-73.953865,10,14
40.72739,-74.005371,10,27
40.741226,-74.003685,10,11
40.797043,-73.972321,10,28
40.73349,-73.981216,10,27
40.721783,-73.844193,10,36
40.741966,-74.004044,10,32
40.796783,-73.972275,10,32
40.808601,-73.964005,10,23
40.748112,-73.98848,10,30
40.740543,-73.998459,10,33
40.723705,-74.003555,10,24
40.762005,-73.960541,10,32
40.784481,-73.973602,10,34
40.760056,-73.988693,10,34
40.64677,-73.778244,10,40
40.759804,-73.984955,10,30
40.794762,-73.966362,10,32
40.730606,-73.992439,10,29
40.749664,-73.970909,10,27
40.773006,-73.954475,10,34
40.722557,-73.987068,10,25
40.770065,-73.968864,10,29
40.714272,-74.008835,10,30
40.707142,-74.013939,10,27
40.769047,-73.862793,10,14
40.76115,-73.980591,10,30
40.746529,-73.977638,10,31
40.768375,-73.984932,10,27
40.745667,-74.001816,10,4
40.767029,-73.983391,10,34
40.733246,-74.005173,10,31
40.774246,-73.951332,10,23
40.756676,-73.99279,10,30
40.758648,-73.962875,10,38
40.731323,-73.990242,10,31
40.726521,-73.994194,10,18
40.755985,-73.973358,10,28
40.754356,-73.994431,10,37
40.731869,-74.001213,10,30
40.74221,-73.985069,10,34
40.753349,-73.98632,10,14
40.752148,-73.993309,10,19
40.735096,-74.000237,10,21
40.761295,-73.968979,10,19
40.808987,-73.952042,10,20
40.757618,-73.982094,10,28
40.776741,-73.979294,10,23
40.771317,-73.864883,10,6
40.763897,-73.973228,10,25
40.768337,-73.98526,10,27
40.757542,-73.96347,10,20
40.758587,-73.987312,10,18
40.793308,-73.967407,10,29
40.756683,-73.990639,10,26
40.748814,-73.984665,10,23
40.723881,-73.99279,10,30
40.738647,-74.00573,10,25
40.757248,-73.985275,10,24
40.738525,-73.983505,10,28
40.725117,-73.984474,10,28
0,0,10,22
40.707531,-74.011841,10,23
40.77924,-73.985214,10,21
40.761425,-73.987122,10,29
40.775375,-73.987564,10,23
40.769646,-73.984711,6,1
40.780815,-73.9496,5,41
40.7192,-73.989685,5,59
40.744404,-73.995186,22,2
40.790081,-73.952194,6,6
40.648888,-73.782822,6,6
40.731789,-74.001022,6,8
40.728279,-73.999229,5,53
40.725471,-73.99012,5,48
40.724407,-73.981651,3,52
40.751495,-74.003464,4,10
40.67503,-73.981361,4,2
40.759945,-73.996368,3,54
40.761497,-73.999886,3,39
40.74641,-73.981888,3,53
40.7258,-73.99192,3,40
40.738979,-74.007652,3,55
40.764252,-73.961586,3,55
40.73317,-73.870941,3,50
40.744164,-74.006729,3,54
40.708279,-74.004974,3,55
40.750336,-73.986168,3,56
40.760151,-73.986992,3,55
40.734718,-73.98629,3,55
40.740971,-73.993996,3,55
40.741035,-74.005341,3,55
40.773701,-73.870773,10,15
40.7855,-73.978622,10,29
40.758636,-73.986595,10,6
40.725914,-73.994659,10,28
40.785316,-73.97316,10,24
40.715199,-74.009666,10,24
40.722374,-73.997108,9,17
40.761627,-73.975594,9,11
40.774334,-73.957504,9,14
40.776485,-73.959869,9,10
40.738274,-73.988068,9,17
40.707989,-74.01757,9,5
40.788303,-73.978416,9,19
40.758587,-73.993462,9,2
40.740017,-73.984367,9,15
40.775681,-73.982483,9,11
40.802341,-73.962448,9,16
40.729053,-73.978317,9,13
40.77673,-73.97654,9,21
40.766205,-73.960281,9,18
40.815025,-73.959007,9,14
40.77338,-73.870316,9,5
40.759701,-73.973557,9,13
40.73418,-73.992424,9,19
40.743576,-73.920494,10,39
40.765587,-73.981834,10,22
40.7607,-73.983757,10,40
40.742882,-74.000252,9,17
40.750725,-73.997559,9,5
40.759861,-73.990028,9,15
40.770344,-73.980225,9,14
40.774639,-73.957664,9,20
40.779854,-73.953941,9,16
40.736511,-73.997353,9,0
40.769386,-73.918907,9,13
40.800732,-73.958519,9,17
40.779785,-73.956085,9,27
40.762177,-73.982262,9,29
40.707588,-74.004089,9,17
40.74678,-73.972549,9,15
40.783367,-73.945297,9,24
40.790253,-73.969444,9,20
40.719856,-73.987831,9,7
40.778423,-73.985626,9,23
40.758877,-73.989037,9,23
40.779343,-73.953613,9,21
40.749062,-74.001122,9,25
40.773621,-73.951828,9,18
40.721962,-74.00412,7,40
40.722061,-73.997154,3,54
40.742161,-74.000816,3,52
40.745548,-73.978264,3,44
40.738091,-73.987823,4,1
40.740246,-73.984154,3,57
40.644688,-73.781883,3,32
40.741467,-74.004997,3,51
40.722786,-73.95034,3,56
40.726303,-74.005615,4,1
40.739647,-74.002563,4,0
40.760696,-73.967026,4,2
40.718281,-73.987701,4,3
40.763992,-73.992096,4,2
40.677551,-73.982826,3,58
40.726715,-73.983307,4,8
40.732925,-74.003967,3,59
40.738754,-74.000099,3,54
40.741035,-73.992393,4,3
40.744183,-74.006592,4,2
40.750725,-73.968399,3,56
40.741222,-73.992538,3,57
40.804489,-73.962242,3,48
40.72876,-73.984383,8,42
40.721764,-74.000076,8,37
40.824467,-73.95208,8,38
40.726303,-73.991707,10,26
40.757198,-73.972054,10,25
40.774143,-73.948494,10,34
40.743992,-73.991936,10,39
40.749447,-73.981987,10,37
0,0,10,30
40.803181,-73.952316,10,30
40.771027,-73.964172,10,32
40.726189,-73.996262,10,29
40.764248,-73.992081,10,33
40.644753,-73.781715,10,16
40.773861,-73.982155,10,40
40.798264,-73.952499,10,38
40.760635,-73.971298,9,16
40.778221,-73.952454,9,9
40.766586,-73.964912,9,12
40.787518,-73.97451,9,14
40.759327,-73.98632,9,15
40.721676,-73.988953,9,10
40.761242,-73.964035,9,18
40.686279,-73.996254,9,8
40.767818,-73.955299,9,18
40.774372,-73.963829,9,12
40.703693,-74.009171,9,16
40.7523,-73.986305,9,24
40.762047,-73.993919,10,26
40.779324,-73.957939,10,26
40.770157,-73.991188,10,27
40.742733,-73.974228,9,57
40.742805,-73.978554,10,20
40.784958,-73.979378,10,28
40.746021,-73.994202,10,25
40.716454,-73.995705,10,7
0,0,8,5
40.743538,-73.997993,10,30
40.745972,-73.974564,10,21
40.761768,-73.966125,10,24
40.769604,-73.968384,10,26
40.758438,-73.974571,10,26
40.815399,-73.958725,10,23
40.749813,-73.99884,10,26
40.760529,-73.994896,10,22
40.758125,-73.973717,10,24
40.741238,-74.005722,10,23
40.736259,-73.991577,10,22
40.820316,-73.955032,10,9
40.743984,-73.987282,6,27
40.758507,-73.982376,6,30
40.730206,-73.99086,6,29
0,0,6,29
40.727711,-74.001251,6,27
40.763054,-73.92881,8,35
40.742195,-73.999062,8,49
40.732971,-74.007515,8,38
40.717243,-74.00602,8,46
40.777443,-73.959183,8,44
40.757298,-73.969719,8,39
40.728909,-73.985046,8,48
40.798134,-73.970825,8,51
40.750092,-73.991707,8,52
40.740841,-73.997856,8,51
40.736603,-73.993294,8,56
40.782661,-73.980782,8,48
40.787739,-73.971252,8,50
40.734097,-73.987167,8,52
40.754726,-73.968536,8,56
40.763657,-73.967079,8,48
40.770947,-73.948334,8,49
40.768719,-73.985619,8,52
40.74379,-73.999535,8,52
40.718712,-73.988419,8,43
40.752914,-73.995461,8,50
40.745892,-73.982094,8,47
40.762058,-73.990173,8,52
40.719898,-73.978241,8,44
40.722992,-74.005219,6,11
40.726723,-74.005592,6,31
40.726437,-73.986214,6,28
40.722336,-73.986954,6,40
40.740742,-73.981743,6,32
40.761448,-73.987564,6,26
40.712891,-74.009918,6,21
40.76173,-73.970848,6,25
40.646847,-73.789841,6,33
40.751438,-73.986504,6,37
40.758369,-73.975418,6,37
40.742222,-73.980942,6,51
40.748791,-73.984566,6,52
40.786415,-73.96814,6,39
40.812668,-73.945648,6,50
40.773338,-73.989311,6,48
40.779549,-73.947624,6,45
40.765778,-73.986862,6,48
40.760036,-73.983231,6,54
40.755615,-73.983665,6,50
40.709873,-74.159859,6,53
40.75724,-73.978569,6,55
0,0,6,57
40.766788,-73.893051,7,0
40.807491,-73.953117,6,58
40.778023,-73.96096,10,29
40.801414,-73.967949,6,21
40.763199,-73.933586,6,15
40.761356,-73.97953,6,40
40.73336,-74.00312,6,10
40.641842,-73.789261,6,4
40.805851,-73.952637,6,22
40.752426,-74.000755,6,9
40.733242,-73.99971,6,34
40.777699,-73.948669,6,35
40.709549,-74.015213,6,14
40.727482,-73.979408,6,38
40.761051,-74.000099,6,39
40.783298,-73.978325,6,38
40.742836,-74.00399,6,48
40.644619,-73.782127,6,22
40.728546,-74.002632,6,44
40.764088,-73.96685,6,49
40.757271,-73.990295,6,44
40.762604,-73.928879,6,47
40.645973,-73.776855,6,29
0,0,6,51
40.782536,-73.947929,6,50
40.711067,-74.008781,6,55
40.772976,-73.952225,10,27
40.788536,-73.955276,10,24
40.794544,-73.966347,10,30
40.721478,-73.986656,10,22
40.749477,-73.995758,10,24
40.744541,-73.975975,10,17
40.742184,-73.97773,10,24
40.744736,-73.998962,10,21
40.716507,-74.010979,10,27
40.733135,-74.003113,10,24
40.7579,-74.000763,10,27
40.738083,-74.000053,10,25
40.816338,-73.939056,10,32
40.711109,-74.01548,10,22
40.763248,-73.99807,6,31
40.752281,-73.981628,6,43
40.763176,-73.996735,6,3
40.791363,-73.94696,6,33
40.704262,-74.012527,6,19
0,0,6,38
40.731911,-73.982132,6,37
40.744602,-73.983162,6,48
40.752991,-73.966736,6,47
40.746288,-73.974716,6,43
40.792137,-73.964447,8,56
40.776943,-73.949333,8,23
40.783794,-73.980164,8,52
40.764214,-73.992043,8,53
40.736374,-74.001221,8,48
40.793198,-73.972969,8,55
40.762016,-73.96344,9,2
40.742416,-73.991959,8,57
40.759487,-73.996277,8,41
40.744896,-73.978722,9,3
40.759037,-73.968163,3,49
40.725536,-73.983826,3,33
40.723087,-73.98259,3,39
40.742142,-74.006073,3,40
40.761597,-73.975029,3,49
40.732876,-73.99057,2,48
40.730537,-73.99044,3,5
40.726166,-73.983459,3,7
40.725212,-73.99221,3,0
40.74387,-74.006607,3,5
40.747852,-73.988846,3,11
40.728168,-73.990883,3,9
40.726254,-73.989426,2,50
40.745575,-73.998985,3,4
0,0,3,5
40.732559,-73.977486,6,54
40.727154,-73.996277,6,56
40.718529,-73.994682,7,2
40.800903,-73.967903,6,58
40.778179,-73.955872,6,57
40.644707,-73.781853,6,16
40.790325,-73.975021,9,21
40.769001,-73.96106,9,23
40.759171,-73.988197,8,58
40.732212,-74.007423,9,17
40.791618,-73.953102,9,15
40.787426,-73.979019,9,26
40.764191,-73.98848,9,22
40.742409,-73.980499,9,26
40.759312,-73.959229,9,23
40.773266,-73.982346,9,23
40.757835,-73.988953,9,9
40.773224,-73.949127,9,26
40.7705,-73.917641,7,34
40.756462,-73.982193,7,47
40.744442,-73.976151,7,44
40.784618,-73.956131,7,54
40.756783,-73.992096,7,55
40.726185,-73.983734,7,26
40.74007,-73.982208,7,53
40.752148,-73.972351,10,32
40.745907,-73.9981,10,33
40.7649,-73.982727,10,33
40.753002,-73.981316,10,32
40.704262,-74.00901,10,28
40.740253,-73.994598,10,36
40.764111,-73.981087,9,26
40.756012,-73.967674,9,25
40.843525,-73.941628,9,16
40.718739,-73.988281,9,15
40.742931,-73.992577,9,21
40.805767,-73.95433,9,8
40.721878,-73.997185,9,21
40.645081,-73.77684,9,13
40.783131,-73.95697,7,41
40.75491,-73.984581,7,52
40.773315,-73.957886,7,46
40.672211,-73.968925,7,44
40.755962,-73.983551,7,49
40.746052,-73.899506,7,45
40.757732,-73.975143,7,43
40.737068,-73.984344,7,53
40.775784,-73.944099,7,52
40.77845,-73.956337,7,48
40.769638,-73.960754,7,55
40.748253,-73.985001,10,28
40.780788,-73.946594,10,14
40.752693,-73.971069,10,34
40.750675,-73.991806,10,29
40.704266,-74.008408,10,32
40.742416,-73.993225,10,27
0,0,10,30
0,0,10,32
40.764015,-73.91497,6,24
40.770126,-73.951576,6,33
40.789745,-73.969872,6,19
40.735958,-74.005875,6,34
40.79097,-73.974632,6,29
40.783974,-73.98011,6,37
40.733334,-73.993423,6,37
40.751671,-73.993767,6,40
40.758026,-73.974541,6,43
40.742413,-73.996994,6,53
40.747326,-73.942696,6,47
40.767525,-73.985733,6,51
40.776749,-73.953056,6,58
40.729206,-73.975243,6,55
40.644772,-73.781845,6,36
40.720806,-74.004044,6,51
40.729046,-73.990181,6,58
