Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 09/02  02:00:00,125.113729134,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/02  03:00:00,124.265820748,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/02  04:00:00,131.596562451,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/02  05:00:00,130.652253054,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91549255477,0.0,1.75125,1.16424255477
 09/02  06:00:00,160.850928782,26.9939304041,1.58793365645,0.0,6.98738001645,14.1499734587,4.08492788989,0.562427889888,3.5025,0.02
 09/02  07:00:00,174.850227147,26.9939304041,1.12813509739,0.0,6.98738001645,14.1499734587,18.074396916,13.4074392929,3.5025,1.16445762315
 09/02  08:00:00,235.693749893,26.9939304041,2.122798811,0.0,20.9621400493,23.2339557645,11.8425010746,5.98500107465,5.8375,0.02
 09/02  09:00:00,265.444622727,26.9939304041,5.42841876185,0.0,41.9242800987,36.8599292233,10.5045249859,0.0,9.34,1.16452498593
 09/02  10:00:00,294.184563326,26.9939304041,8.19065614617,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 09/02  11:00:00,318.547420683,26.9939304041,9.84746852676,0.0,62.886420148,41.4019203762,11.6725211347,0.0,10.5075,1.16502113471
 09/02  12:00:00,312.128819202,26.9939304041,11.0884199752,0.0,62.886420148,41.4019203762,11.6725385298,0.0,10.5075,1.16503852977
 09/02  13:00:00,316.712958334,26.9939304041,12.2863531077,0.0,62.886420148,41.4019203762,11.6725507719,0.0,10.5075,1.16505077187
 09/02  14:00:00,310.194162026,26.9939304041,13.3005641744,0.0,62.886420148,41.4019203762,11.6723803625,0.0,10.5075,1.16488036254
 09/02  15:00:00,306.653376214,26.9939304041,13.9574221404,0.0,62.886420148,41.4019203762,11.6724355905,0.0,10.5075,1.16493559048
 09/02  16:00:00,307.229000259,26.9939304041,14.393867959,0.0,62.886420148,41.4019203762,11.6722808081,0.0,10.5075,1.16478080809
 09/02  17:00:00,307.47269565,26.9939304041,14.4301159078,0.0,62.886420148,41.4019203762,11.6723032494,0.0,10.5075,1.16480324942
 09/02  18:00:00,285.558200625,26.9939304041,11.5527445954,0.0,34.9369000822,32.3179380704,10.0357231421,0.698440574808,8.1725,1.16478256731
 09/02  19:00:00,257.580201278,26.9939304041,9.1791359986,0.0,20.9621400493,23.2339557645,5.8575,0.0,5.8375,0.02
 09/02  20:00:00,246.595840186,26.9939304041,8.69775583273,0.0,20.9621400493,23.2339557645,7.00208109665,0.0,5.8375,1.16458109665
 09/02  21:00:00,186.615169971,26.9939304041,7.83911924829,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 09/02  22:00:00,133.076279692,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91568757171,0.0,1.75125,1.16443757171
 09/02  23:00:00,161.172899937,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/02  24:00:00,142.79839466,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9156029671,0.0,1.75125,1.1643529671
 09/03  01:00:00,131.227993912,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/03  02:00:00,130.69116228,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/03  03:00:00,130.477390583,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91547854492,0.0,1.75125,1.16422854492
 09/03  04:00:00,139.061049643,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/03  05:00:00,138.295611077,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 09/03  06:00:00,171.962266266,26.9939304041,5.49874316548,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 09/03  07:00:00,189.598632528,26.9939304041,3.7556711128,0.0,6.98738001645,14.1499734587,6.06769202182,1.400843615,3.5025,1.16434840683
 09/03  08:00:00,221.88713665,26.9939304041,3.72802610249,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 09/03  09:00:00,204.038002928,26.9939304041,4.13336779203,0.0,6.98738001645,14.1499734587,4.66689991782,0.0,3.5025,1.16439991782
