Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/15  13:00:00,52.4269858403,5.48699533607,5.16838527805,0.0,18.5889407304,23.1597249699,48.4751375933,7.07873778348,18.025,23.3713998098
 12/15  14:00:00,52.425867483,5.48878517564,4.91897331128,0.0,18.7433767983,23.2517909448,40.9210674399,5.35871271593,18.025,17.537354724
 12/15  15:00:00,52.0011316539,5.45233458259,4.53069351035,0.0,18.7433767983,23.2517909448,48.4263426686,7.02239537319,18.025,23.3789472954
 12/15  16:00:00,51.3146757088,5.41610761321,4.17041235373,0.0,18.7433767983,22.9618409725,51.1064664705,9.70728909195,18.025,23.3741773786
 12/15  17:00:00,60.4626702403,5.40249589804,3.22868421589,0.0,18.7433767983,27.431320555,35.1319332321,11.3413100283,18.025,5.76562320377
 12/15  18:00:00,73.840064716,5.5213421829,2.41483806639,0.0,17.6635504202,40.6971502883,17.0430942521,11.2649180317,0.0,5.77817622039
 12/15  19:00:00,81.3088912591,5.61598698969,3.28382979642,0.0,27.5259009287,37.3340067412,24.7816684211,13.1833552684,0.0,11.5983131527
 12/15  20:00:00,84.2143929554,5.69093456163,3.78930275727,0.0,33.8341110165,33.3544677425,25.9713019313,14.4099411327,0.0,11.5613607986
 12/15  21:00:00,93.5984118781,5.8616232828,4.84847665085,0.0,36.5179666069,38.8247702939,22.4680973621,16.6784784188,0.0,5.78961894326
 12/15  22:00:00,88.2514826069,5.90418707365,4.97365650312,0.0,32.965339924,36.8579353714,35.791442582,18.3844965827,0.0,17.4069459993
 12/15  23:00:00,62.3875485893,5.62383458086,2.93750217654,0.0,25.6355707503,20.6438685092,31.8202943542,20.2463564803,0.0,11.5739378739
 12/15  24:00:00,41.373645715,5.45810671846,1.6426584671,0.0,15.0252895274,11.7056064465,27.0690222512,21.2970768536,0.0,5.77194539765
 12/16  01:00:00,37.2083304832,5.42327424867,1.33810666588,0.0,12.8411359301,10.0650221343,26.1782308826,20.4123696244,0.0,5.76586125811
 12/16  02:00:00,37.0222829786,5.39983998708,1.16832105635,0.00837136844422,12.8411359301,10.0650221343,21.2795347436,21.2595347436,0.0,0.02
 12/16  03:00:00,32.1235031393,5.36087377406,0.87014128419,0.065772300042,8.25718729233,10.0299323277,27.401478255,21.6420858623,0.0,5.75939239271
 12/16  04:00:00,32.0479777527,5.34268442719,0.702356932659,0.176223468222,8.25718729233,10.0299323277,22.9089381909,22.8889381909,0.0,0.02
 12/16  05:00:00,33.6553824197,5.32846632598,0.5380922104,0.355418601935,8.25718729233,11.6354268332,31.2169256324,25.4510228647,0.0,5.76590276767
 12/16  06:00:00,37.8592843487,5.32399705727,0.466809994908,0.476686144452,8.71707943955,15.3327214929,30.8993736087,25.1272082854,0.0,5.77216532333
 12/16  07:00:00,58.4208624378,5.38891557548,0.979635852222,0.364339369123,18.5082010057,25.6353820695,36.3535214764,24.8040923176,0.0,11.5494291588
 12/16  08:00:00,70.3040696936,5.54961620778,2.29319006717,0.0895504678729,19.4083231844,41.0650158608,35.7220371422,24.1094037146,0.0,11.6126334275
 12/16  09:00:00,95.4376181513,5.83808484771,5.1827544312,0.0519672374386,26.3286599382,57.9988325916,53.2952118606,17.759960757,0.0,35.5352511036
 12/16  10:00:00,81.4546001066,5.73239950441,6.46695379582,0.044812451749,26.3286599382,42.8504436482,62.6534183128,15.1814291539,18.025,29.4469891588
 12/16  11:00:00,56.3511769682,5.57759849104,5.44979718822,0.107618447332,21.7447113004,23.4437158914,61.0513485413,13.6738103721,18.025,29.3525381692
 12/16  12:00:00,53.725616453,5.56925041351,5.28794106112,0.114163841723,19.3027497915,23.426170988,54.6118525301,13.1552745173,18.025,23.4315780129
 12/16  13:00:00,54.0283778961,5.61592154296,5.45626419449,0.0599246870135,19.1483137236,23.7250123474,53.3399375848,11.9409708149,18.025,23.3739667698
 12/16  14:00:00,54.2256523624,5.63409264381,5.53461390815,0.0151289172531,19.3027497915,23.7161209604,50.3354063395,8.93894565228,18.025,23.3714606872
 12/16  15:00:00,54.5738662752,5.66438655861,5.86766447724,0.0,19.3027497915,23.7161209604,41.8425219132,6.27956180738,18.025,17.5379601059
 12/16  16:00:00,54.1403292902,5.63256469996,5.75590357916,0.0,19.3027497915,23.426170988,47.8945022553,6.49022841859,18.025,23.3792738367
 12/16  17:00:00,62.647717656,5.53659913093,4.25592287036,0.0,19.3027497915,27.8956505705,32.0459461077,8.25535191274,18.025,5.76559419495
 12/16  18:00:00,71.9494619136,5.60726581925,2.98044680751,0.0,18.2229234133,37.5968344597,15.6816109957,9.90950667537,0.0,5.77210432031
 12/16  19:00:00,87.2676292058,5.7694945667,4.18301842921,0.0,32.690315043,37.0816133363,19.1842520541,13.4058059304,0.0,5.77844612363
 12/16  20:00:00,88.1520873043,5.87355302848,4.8515913521,0.0,36.8143715336,33.066984531,26.462254439,14.901538733,0.0,11.560715706
 12/16  21:00:00,94.4566765153,6.01895603759,5.77070002641,0.0,36.3493007332,38.7721355839,22.5001833426,16.7101952537,0.0,5.78998808891
 12/16  22:00:00,92.190463626,6.01551868326,5.62579068864,0.0,36.1807251679,36.8228455648,30.1437934546,18.5827723763,0.0,11.5610210782
 12/16  23:00:00,68.5695733149,5.73032762839,3.60989002799,0.0,31.0351095914,20.6438685092,37.8725581922,20.4636373771,0.0,17.4089208151
 12/16  24:00:00,44.2839507838,5.52461489345,2.08425899411,0.0,17.4250845679,11.7056064465,27.9487002026,22.1638054446,0.0,5.78489475804
 12/17  01:00:00,37.6792809854,5.46907322855,1.6438294469,0.0,12.925468867,10.100111941,29.9582712971,24.1923254501,0.0,5.76594584707
 12/17  02:00:00,37.4105560675,5.43362842276,1.37650596471,0.0352447000861,12.925468867,10.100111941,25.8616325679,25.8416325679,0.0,0.02
 12/17  03:00:00,32.504829675,5.38763234693,1.00617128704,0.164886807833,8.34152022915,10.0650221343,32.9655818341,27.205994246,0.0,5.75958758814
 12/17  04:00:00,32.4221778413,5.36863307646,0.814527430169,0.292875875194,8.34152022915,10.0650221343,33.9017245043,28.1422817528,0.0,5.75944275151
 12/17  05:00:00,34.0389401689,5.35527666767,0.676659800669,0.454170786424,8.34152022915,11.6705166398,34.3491023798,28.5835653403,0.0,5.7655370395
 12/17  06:00:00,38.269308975,5.34832886138,0.576136484186,0.633623652614,8.80141237637,15.3678112995,33.992875227,28.2210313049,0.0,5.77184392214
 12/17  07:00:00,58.687207617,5.41221872565,1.10375307181,0.48326007001,18.5082010057,25.6353820695,32.0688421788,26.2839126226,0.0,5.78492955624
 12/17  08:00:00,70.6290735663,5.5704241921,2.38231898403,0.185177459203,19.4926561212,41.1001056674,41.8648887873,24.4554106192,0.0,17.4094781681
 12/17  09:00:00,95.4203339079,5.84330592086,5.12577657878,0.086421174131,26.3286599382,57.9988325916,53.7996751373,18.267113301,0.0,35.5325618363
 12/17  10:00:00,81.2819060616,5.7322317021,6.37823097429,0.0804199563518,26.2443270014,42.8153538416,63.2627567883,15.7870024828,18.025,29.4507543055
 12/17  11:00:00,56.5599147739,5.59917363698,5.55853636368,0.186034789583,21.7447113004,23.4437158914,54.8664954206,13.354145715,18.025,23.4873497057
 12/17  12:00:00,54.285362671,5.62508440995,5.69331837833,0.152981501308,19.3449162599,23.4437158914,52.9204071694,11.4620881401,18.025,23.4333190293
 12/17  13:00:00,54.3320100925,5.6406716095,5.6543624767,0.0809914120464,19.190480192,23.7425572507,51.7643345013,10.3575136491,18.025,23.3818208522
 12/17  14:00:00,53.7481408463,5.58110586318,5.15898907707,0.0259400650821,19.260583323,23.698576057,50.1153827238,8.7132932205,18.025,23.3770895033
 12/17  15:00:00,53.4018248267,5.54216622546,4.8747665565,0.00278359242368,19.260583323,23.698576057,50.7237268348,9.32612842296,18.025,23.3725984119
 12/17  16:00:00,52.9071503791,5.5168263014,4.6981630966,0.0,19.260583323,23.4086260847,46.4051536127,10.8486512739,18.025,17.5315023388
 12/17  17:00:00,61.8775603958,5.4738094111,3.60827211914,0.0,19.260583323,27.8781056672,36.0043314772,12.2136931747,18.025,5.76563830254
 12/17  18:00:00,71.1551680024,5.53998177985,2.31314752676,0.0,18.1807569449,37.5792895564,19.5438047116,13.7717942682,0.0,5.77201044336
 12/17  19:00:00,86.1318589888,5.67011154601,3.26604668459,0.0,32.6059821062,37.0465235296,29.8156069887,18.2787254045,0.0,11.5368815842
 12/17  20:00:00,87.0978267193,5.76496819102,3.90591183148,0.0,36.8143715336,33.066984531,26.3726670948,20.5817343381,0.0,5.79093275669
 12/17  21:00:00,93.5246355706,5.90623454817,4.83194746171,0.0,36.43363367,38.8072253906,33.8499404577,22.2887157618,0.0,11.5612246959
 12/17  22:00:00,91.2186832312,5.92075998273,4.86818276959,0.0,36.0963922311,36.7877557581,33.6933896548,22.1315722948,0.0,11.56181736
 12/17  23:00:00,67.890765088,5.6702075869,3.11061288852,0.0,30.9507766546,20.6087787026,34.3773604407,22.7650996665,0.0,11.6122607741
 12/17  24:00:00,43.9575917737,5.48970810302,1.79279985004,0.0,17.4250845679,11.7056064465,29.5122955577,23.7274621871,0.0,5.78483337059
 12/18  01:00:00,36.1211096581,5.43348561273,1.32652922548,0.114033495529,11.6412384099,10.0650221343,32.4311464203,26.6651181744,0.0,5.76602824593
 12/18  02:00:00,34.3765418249,5.39419373192,1.00139682293,0.294671460351,10.0992000411,10.047477231,34.4629316486,28.7032022249,0.0,5.75972942366
 12/18  03:00:00,32.4252021078,5.36621765027,0.749249797127,0.483014351006,8.25718729233,10.0299323277,35.6524537183,29.892846909,0.0,5.75960680928
 12/18  04:00:00,32.4346326638,5.35118984055,0.5868622661,0.669861639945,8.25718729233,10.0299323277,30.93396845,30.91396845,0.0,0.02
 12/18  05:00:00,34.3032136646,5.35161902758,0.461087770286,1.05709132513,8.25718729233,11.6354268332,37.9818035379,32.2161734353,0.0,5.76563010266
 12/18  06:00:00,42.0679911423,5.36208545285,0.49260315467,1.19995804598,12.1011305571,15.3678112995,37.0097043973,31.2250413987,0.0,5.78466299858
 12/18  07:00:00,72.6404661542,5.55203756855,2.19234901438,0.354019339588,19.7275818095,37.2640762949,47.0602464452,29.651242996,0.0,17.4090034492
 12/18  08:00:00,86.895293315,5.72862133646,3.54086380579,0.131275096046,24.3117294858,51.2795993405,43.6128352268,26.1256564983,0.0,17.4871787285
 12/18  09:00:00,72.4056732853,5.46920349226,2.21496016739,0.386488294186,23.6694662846,40.6342015617,49.5549907999,20.0988809491,0.0,29.4561098508
 12/18  10:00:00,69.2820496173,5.44148498676,3.9629209695,0.550207476183,23.6694662846,35.6302164847,67.4316366389,20.0532310904,18.025,29.3534055486
 12/18  11:00:00,51.2631446692,5.3454883223,3.19308151235,0.994004742169,18.7433767983,22.9618409725,62.4353421648,20.9723310188,18.025,23.4380111459
 12/18  12:00:00,51.4704159021,5.35057177642,3.05490512243,1.33676959491,18.7433767983,22.9618409725,62.8043097549,21.3962532753,18.025,23.3830564796
 12/18  13:00:00,51.3924495011,5.350270524,2.87140249075,1.39915640633,18.5889407304,23.1597249699,61.1692574863,19.7688070263,18.025,23.3754504599
 12/18  14:00:00,51.5876934807,5.34820399802,2.79828754441,1.42308297296,18.7433767983,23.2517909448,54.4219209521,18.8534497094,18.025,17.5434712427
 12/18  15:00:00,51.6817265166,5.34830867269,2.66453115992,1.65076965964,18.7433767983,23.2517909448,61.2821215354,19.8763696866,18.025,23.3807518488
 12/18  16:00:00,51.4944665556,5.35202920803,2.59205747491,1.82221062989,18.7433767983,22.9618409725,63.6927725888,22.2913519795,18.025,23.3764206093
 12/18  17:00:00,60.7679582067,5.35491197739,1.83438883559,1.74715417288,18.7433767983,27.431320555,45.8389310504,22.0480684511,18.025,5.76586259932
 12/18  18:00:00,73.1790795254,5.41198508806,1.06523572178,0.797954114623,17.6635504202,40.6971502883,28.1143711907,22.3357387943,0.0,5.77863239638
 12/18  19:00:00,80.2413241161,5.48430057811,1.80741973403,0.540492622853,27.5259009287,37.3340067412,36.9438216065,25.3430170082,0.0,11.6008045983
 12/18  20:00:00,82.9855378441,5.54558194287,2.40066810223,0.305105215814,33.8341110165,33.3544677425,36.5901234321,25.0277858541,0.0,11.562337578
 12/18  21:00:00,92.0588699816,5.67405736479,3.37821668329,0.118257090609,36.5179666069,38.8247702939,31.2738849017,25.4837318945,0.0,5.79015300726
 12/18  22:00:00,86.7888773734,5.71353915846,3.58039060859,0.121269667628,32.965339924,36.8579353714,43.5197013439,26.1102520029,0.0,17.4094493409
