Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/09  22:00:00,81.3053670204,22.6672309954,19.2103124819,0.150693773116,2.06121554724,15.9888894789,113.713711253,110.721980835,2.97173041782,0.02
 04/09  23:00:00,79.2525402094,19.1022473204,18.5665697796,1.13444821747,2.06121554724,15.9888894789,91.4298922944,88.4381618766,2.97173041782,0.02
 04/09  24:00:00,86.7770939862,22.2270207572,17.8358858926,0.0,2.06121554724,15.9888894789,114.534302753,111.542572335,2.97173041782,0.02
 04/10  01:00:00,85.9048538233,18.9261632252,17.6479503477,1.44890502263,4.12243109448,15.9888894789,90.6154642415,87.6237338237,2.97173041782,0.02
 04/10  02:00:00,96.411315127,23.4596094242,21.1983966246,2.27878832697,4.12243109448,15.9888894789,112.878430752,109.886700334,2.97173041782,0.02
 04/10  03:00:00,82.3866285185,18.5739950346,16.5421741218,1.69793802075,4.12243109448,15.9888894789,90.9452775896,87.9535471718,2.97173041782,0.02
 04/10  04:00:00,117.488071634,28.1397923694,25.1921178772,2.37690624184,12.3672932834,24.9413748627,129.11002306,124.137139031,4.9528840297,0.02
 04/10  05:00:00,158.394109553,28.9062509285,32.4596002722,35.1648000045,12.3672932834,24.9413748627,197.826676972,192.853792942,4.9528840297,0.02
 04/10  06:00:00,195.010840817,29.3873746198,28.5911864689,25.2497172186,24.7345865669,70.7195625826,163.254764767,153.328996708,9.90576805939,0.02
 04/10  07:00:00,206.597610304,29.4239359307,29.6097355207,16.2434686743,37.1018798503,92.3937384068,142.172056828,132.246288769,9.90576805939,0.02
 04/10  08:00:00,217.281115806,29.4358947884,32.2784211728,13.3017176573,37.1018798503,104.434947198,143.745855107,125.214432985,9.90576805939,8.62565406254
 04/10  09:00:00,230.538950101,29.4490502606,36.3767225186,10.406514891,37.1018798503,116.476155989,130.357388709,120.43162065,9.90576805939,0.02
 04/10  10:00:00,231.100421766,29.4840974995,39.8260290799,7.48292964646,37.1018798503,116.476155989,134.214065863,115.67559139,9.90576805939,8.63270641313
 04/10  11:00:00,233.18113146,29.5590386182,43.8618495654,5.45272858755,37.1018798503,116.476155989,121.148831702,111.223063643,9.90576805939,0.02
 04/10  12:00:00,223.177884755,29.6639733724,47.6091769221,3.63895671131,37.1018798503,104.434947198,117.49013398,107.564365921,9.90576805939,0.02
